,id,year,title
7045,818,1993,Adaptive knot Placement for Nonparametric Regression
7046,819,1993,"Globally Trained Handwritten Word Recognizer using Spatial Representation, Convolutional Neural Networks, and Hidden Markov Models"
7047,82,1987,Simulations Suggest Information Processing Roles for the Diverse Currents in Hippocampal Neurons
7048,820,1993,Temporal Difference Learning of Position Evaluation in the Game of Go
7049,821,1993,Backpropagation Convergence Via Deterministic Nonmonotone Perturbed Minimization
7050,822,1993,Bounds on the complexity of recurrent neural network implementations of finite state machines
7051,823,1993,A Comparative Study of a Modified Bumptree Neural Network with Radial Basis Function Networks and the Standard Multi Layer Perceptron
7052,824,1993,Combined Neural Networks for Time Series Analysis
7053,825,1993,Fast Non-Linear Dimension Reduction
7054,826,1993,Decoding Cursive Scripts
7055,827,1993,Connectionist Models for Auditory Scene Analysis
7056,828,1993,Connectionist Modeling and Parallel Architectures
7057,829,1993,"Neurobiology, Psychophysics, and Computational Models of Visual Attention"
7058,83,1987,Analysis and Comparison of Different Learning Algorithms for Pattern Association Problems
7059,830,1993,A Computational Model for Cursive Handwriting Based on the Minimization Principle
7060,831,1993,Learning Classification with Unlabeled Data
7061,832,1993,Classifying Hand Gestures with a View-Based Distributed Representation
7062,833,1993,Backpropagation without Multiplication
7063,834,1993,Event-Driven Simulation of Networks of Spiking Neurons
7064,835,1993,Statistics of Natural Images: Scaling in the Woods
7065,836,1993,When will a Genetic Algorithm Outperform Hill Climbing
7066,837,1993,Agnostic PAC-Learning of Functions on Analog Neural Nets
7067,838,1993,Clustering with a Domain-Specific Distance Measure
7068,839,1993,Discontinuous Generalization in Large Committee Machines
7069,84,1987,Presynaptic Neural Information Processing
7070,840,1993,Learning in Compositional Hierarchies: Inducing the Structure of Objects from Data
7071,841,1993,Hoeffding Races: Accelerating Model Selection Search for Classification and Function Approximation
7072,842,1993,A Network Mechanism for the Determination of Shape-From-Texture
7073,843,1993,Robust Reinforcement Learning in Motion Planning
7074,844,1993,Complexity Issues in Neural Computation and Learning
7075,845,1993,Developing Population Codes by Minimizing Description Length
7076,846,1993,A Unified Gradient-Descent/Clustering Architecture for Finite State Machine Induction
7077,848,1993,Transition Point Dynamic Programming
7078,849,1993,"Structured Machine Learning for 'Soft' Classification with Smoothing Spline ANOVA and Stacked Tuning, Testing and Evaluation"
7079,85,1987,Strategies for Teaching Layered Networks Classification Tasks
7080,850,1993,"How to Describe Neuronal Activity: Spikes, Rates, or Assemblies?"
7081,851,1993,Learning Temporal Dependencies in Connectionist Speech Recognition
7082,852,1993,Emergence of Global Structure from Local Associations
7083,853,1993,Classification of Multi-Spectral Pixels by the Binary Diamond Neural Network
7084,854,1993,Correlation Functions in a Large Stochastic Neural Network
7085,855,1993,Classification of Electroencephalogram using Artificial Neural Networks
7086,856,1993,Postal Address Block Location Using a Convolutional Locator Network
7087,857,1993,Learning Complex Boolean Functions: Algorithms and Applications
7088,858,1993,"Lipreading by neural networks: Visual preprocessing, learning, and sensory integration"
7089,859,1993,Connectionism for Music and Audition
7090,86,1987,SPONTANEOUS AND  INFORMATION-TRIGGERED SEGMENTS OF SERIES OF HUMAN BRAIN ELECTRIC FIELD MAPS
7091,860,1993,Encoding Labeled Graphs by Labeling RAAM
7092,861,1993,Speaker Recognition Using Neural Tree Networks
7093,862,1993,Non-Linear Statistical Analysis and Self-Organizing Hebbian Networks
7094,863,1993,Non-Intrusive Gaze Tracking Using Artificial Neural Networks
7095,864,1993,Digital Boltzmann VLSI for constraint satisfaction and learning
7096,865,1993,Monte Carlo Matrix Inversion and Reinforcement Learning
7097,866,1993,Two-Dimensional Object Localization by Coarse-to-Fine Correlation Matching
7098,867,1993,The Role of MT Neuron Receptive Field Surrounds in Computing Object Shape from Velocity Fields
7099,868,1993,Development of Orientation and Ocular Dominance Columns in Infant Macaques
7100,869,1993,Two Iterative Algorithms for Computing the Singular Value Decomposition from Input/Output Samples
7101,87,1987,High Order Neural Networks for Efficient Associative Memory Design
7102,870,1993,Robot Learning: Exploration and Continuous Domains
7103,871,1993,Comparison Training for a Rescheduling Problem in Neural Networks
7104,872,1993,Exploiting Chaos to Control the Future
7105,873,1993,Generation of Internal Representation by ?-Transformation
7106,874,1993,How to Choose an Activation Function
7107,875,1993,Efficient Computation of Complex Distance Metrics Using Hierarchical Filtering
7108,876,1993,Illumination-Invariant Face Recognition with a Contrast Sensitive Silicon Retina
7109,877,1993,"The ""Softmax"" Nonlinearity: Derivation Using Statistical Mechanics and Useful Properties as a Multiterminal Analog Circuit Element"
7110,878,1994,Learning Stochastic Perceptrons Under k-Blocking Distributions
7111,879,1994,Nonlinear Image Interpolation using Manifold Learning
7112,88,1987,Speech Recognition Experiments with Perceptrons
7113,880,1994,Using a Saliency Map for Active Spatial Selective Attention: Implementation & Initial Results
7114,881,1994,Analysis of Unstandardized Contributions in Cross Connected Networks
7115,882,1994,Effects of Noise on Convergence and Generalization in Recurrent Networks
7116,883,1994,Pairwise Neural Network Classifiers with Probabilistic Outputs
7117,884,1994,Spatial Representations in the Parietal Cortex May Use Basis Functions
7118,885,1994,A Comparison of Discrete-Time Operator Models for Nonlinear System Identification
7119,886,1994,Implementation of Neural Hardware with the Neural VLSI of URAN in Applications with Reduced Representations
7120,887,1994,Finding Structure in Reinforcement Learning
7121,888,1994,A Novel Reinforcement Model of Birdsong Vocalization Learning
7122,889,1994,Reinforcement Learning Methods for Continuous-Time Markov Decision Problems
7123,89,1987,Neural Network Implementation Approaches for the Connection Machine
7124,890,1994,A Model of the Neural Basis of the Rat's Sense of Direction
7125,891,1994,Morphogenesis of the Lateral Geniculate Nucleus: How Singularities Affect Global Structure
7126,892,1994,Glove-TalkII: Mapping Hand Gestures to Speech Using Neural Networks
7127,893,1994,A Growing Neural Gas Network Learns Topologies
7128,894,1994,JPMAX: Learning to Recognize Moving Objects as a Model-fitting Problem
7129,895,1994,Factorial Learning and the EM Algorithm
7130,896,1994,Learning Local Error Bars for Nonlinear Regression
7131,897,1994,Predictive Coding with Neural Nets: Application to Text Compression
7132,898,1994,Direction Selectivity In Primary Visual Cortex Using Massive Intracortical Connections
7133,899,1994,SIMPLIFYING NEURAL NETS BY DISCOVERING FLAT MINIMA
7134,9,1987,Learning on a General Network
7135,90,1987,Phasor Neural Networks
7136,900,1994,Active Learning for Function Approximation
7137,901,1994,Higher Order Statistical Decorrelation without Information Loss
7138,902,1994,A Neural Model of Delusions and Hallucinations in Schizophrenia
7139,903,1994,A Silicon Axon
7140,904,1994,A solvable connectionist model of immediate recall of ordered lists
7141,905,1994,H? Optimal Training Algorithms and their Relation to Backpropagation
7142,906,1994,An Alternative Model for Mixtures of Experts
7143,907,1994,Classifying with Gaussian Mixtures and Clusters
7144,908,1994,The Use of Dynamic Writing Information in a Connectionist On-Line Cursive Handwriting Recognition System
7145,909,1994,Forward dynamic models in human motor control: Psychophysical evidence
7146,91,1987,Scaling Properties of Coarse-Coded Symbol Memories
7147,910,1994,Unsupervised Classification of 3D Objects from 2D Views
7148,911,1994,A Study of Parallel Perturbative Gradient Descent
7149,912,1994,Advantage Updating Applied to a Differential Game
7150,913,1994,Generalisation in Feedforward Networks
7151,914,1994,A Rigorous Analysis of Linsker-type Hebbian Learning
7152,915,1994,Template-Based Algorithms for Connectionist Rule Extraction
7153,916,1994,An Actor/Critic Algorithm that is Equivalent to Q-Learning
7154,917,1994,Temporal Dynamics of Generalization in Neural Networks
7155,918,1994,Limits on Learning Machine Accuracy Imposed by Data Quality
7156,919,1994,Diffusion of Credit in Markovian Models
7157,92,1987,MURPHY: A Robot that Learns by Doing
7158,921,1994,The Ni1000: High Speed Parallel VLSI for Implementing Multilayer Perceptrons
7159,922,1994,PCA-Pyramids for Image Compression
7160,923,1994,Learning Saccadic Eye Movements Using Multiscale Spatial Filters
7161,924,1994,Extracting Rules from Artificial Neural Networks with Distributed Representations
7162,925,1994,From Data Distributions to Regularization in Invariant Learning
7163,926,1994,On the Computational Complexity of Networks of Spiking Neurons
7164,927,1994,Optimal Movement Primitives
7165,928,1994,Reinforcement Learning Predicts the Site of Plasticity for Auditory Remapping in the Barn Owl
7166,929,1994,Hierarchical Mixtures of Experts Methodology Applied to Continuous Speech Recognition
7167,93,1988,A Computationally Robust Anatomical Model for Retinal Directional Selectivity
7168,930,1994,FINANCIAL APPLICATIONS OF LEARNING FROM HINTS
7169,931,1994,Asymptotics of Gradient-based Neural Network Training Algorithms
7170,932,1994,Instance-Based State Identification for Reinforcement Learning
7171,933,1994,Learning with Preknowledge: Clustering with Point and Graph Matching Distance Measures
7172,934,1994,Dynamic Modelling of Chaotic Time Series with Neural Networks
7173,935,1994,A Model for Chemosensory Reception
7174,936,1994,SARDNET: A Self-Organizing Feature Map for Sequences
7175,938,1994,Estimating Conditional Probability Densities for Periodic Variables
7176,939,1994,Learning Prototype Models for Tangent Distance
7177,94,1988,Learning with Temporal Derivatives in Pulse-Coded Neuronal Systems
7178,940,1994,Direct Multi-Step Time Series Prediction Using TD(?)
7179,941,1994,Deterministic Annealing Variant of the EM Algorithm
7180,942,1994,"Patterns of damage in neural networks: The effects of lesion area, shape and number"
7181,943,1994,Phase-Space Learning
7182,944,1994,Synchrony and Desynchrony in Neural Oscillator Networks
7183,945,1994,The Electrotonic Transformation: a Tool for Relating Neuronal Form to Function
7184,946,1994,Boosting the Performance of RBF Networks with Dynamic Decay Adjustment
7185,947,1994,A Charge-Based CMOS Parallel Analog Vector Quantizer
7186,948,1994,Computational Structure of coordinate transformations: A generalization study
7187,949,1994,Inferring Ground Truth from Subjective Labelling of Venus Images
7188,95,1988,ALVINN: An Autonomous Land Vehicle in a Neural Network
7189,950,1994,Using Voice Transformations to Create Additional Training Talkers for Word Spotting
7190,951,1994,Reinforcement Learning Algorithm for Partially Observable Markov Decision Problems
7191,952,1994,Hyperparameters Evidence and Generalisation for an Unrealisable Rule
7192,953,1994,A Non-linear Information Maximisation Algorithm that Performs Blind Separation
7193,954,1994,Anatomical origin and computational role of diversity in the response properties of cortical neurons
7194,955,1994,Factorial Learning by Clustering Features
7195,956,1994,Predicting the Risk of Complications in Coronary Artery Bypass Operations using Neural Networks
7196,957,1994,An Analog Neural Network Inspired by Fractal Block Coding
7197,958,1994,A Lagrangian Formulation For Optical Backpropagation Training In Kerr-Type Optical Networks
7198,959,1994,Learning Many Related Tasks at the Same Time with Backpropagation
7199,960,1994,Non-linear Prediction of Acoustic Vectors Using Hierarchical Mixtures of Experts
7200,961,1994,Transformation Invariant Autoassociation with Application to Handwritten Character Recognition
7201,962,1994,Recognizing Handwritten Digits Using Mixtures of Linear Models
7202,963,1994,An Auditory Localization and Coordinate Transform Chip
7203,964,1994,An Input Output HMM Architecture
7204,965,1994,Learning from queries for maximum information gain in imperfectly learnable problems
7205,966,1994,Boltzmann Chains and Hidden Markov Models
7206,967,1994,An Integrated Architecture of Adaptive Neural Network Control for Dynamic Systems
7207,968,1994,Capacity and Information Efficiency of a Brain-like Associative Net
7208,969,1994,Adaptive Elastic Input Field for Recognition Improvement
7209,97,1988,Neural Analog Diffusion-Enhancement Layer and Spatio-Temporal Grouping in Early Vision
7210,970,1994,Sample Size Requirements for Feedforward Neural Networks
